Tipo;Nro;Fecha;OC;RCO;Rut;Direccion;Direccion_alterna;Job;Condicion_venta;Localizacion;Cod_Impto;Vendedor;Certificados;Puerto_Embarque;Nave;Puerto_Destino;Clausula;Factura;Fecha_factura;EstadoOV;ETD_OV;ETA_OV;MedioDeEnvioFact;GtoAdicFlete
OV;14820;2023-3-16;GEL 670;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;8;Análisis S.;;;MANZANILLO;CIF;1016802;2023-9-27;Cerrada;2023-09-26 00:00:00;2023-09-28 00:00:00;Aéreo;
OV;14820;2023-3-16;GEL 670;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;8;Análisis S.;;;MANZANILLO;CIF;1016805;2023-9-27;Cerrada;2023-09-26 00:00:00;2023-09-28 00:00:00;Marítimo;
OV;14825;2023-3-16;GEL 230224P040;;32000602-3C;NATANIEL AGUIRRE Nº 645;COCHABAMBA;USD;30 días Fecha Factura;;IVA_EXE;38;Análisis S.;;;BOLIVIA;FCA;1016342;2023-4-20;Cerrada;2023-05-19 00:00:00;2023-05-22 00:00:00;Terrestre;
OV;14832;2023-3-17;GEL 014;;32001402-6C;Benjamin Carrión E9-194 y Alfredo Luna Tobar Lotización La Armenia / Valle de los Chillos;QUITO;USD;Contado;;IVA_EXE;38;Análisis S.;;;;FCA;1016317;2023-4-13;Cerrada;2023-04-22 00:00:00;2023-04-29 00:00:00;Marítimo;
OV;14833;2023-3-17;GEL 02 23;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 days from BL Date;;IVA_EXE;38;Análisis S.;;;GUAYAQUIL;CIF;1016518;2023-6-13;Cerrada;2023-06-17 00:00:00;2023-06-26 00:00:00;Marítimo;
OV;14854;2023-3-21;GEL 596;;35001705-4C;17 Shaked Street, Industrial Park Hevel Modiin 73199;Hevel;USD;60 days NO USAR;;IVA_EXE;26;Análisis S.;;;ISRAEL;CIF;1016281;2023-4-5;Abierta;2023-04-05 00:00:00;2023-04-06 00:00:00;Air;1.000000
OV;14866;2023-3-22;GEL 166717;;34501624-4C;9307 E. 56th St;Indianapolis;USD;30 days NO USAR;;IVA_EXE;3;Análisis S.;;;usa;FCA;1016481;2023-5-31;Cerrada;2023-06-16 00:00:00;2023-07-16 00:00:00;Sea;
OV;14872;2023-3-23;GEL 2303;;32002808-6C;Av. el Derby Nro. 250 Dpto. 1101 Int. 11 (Edificio Capital Derby - Piso 11) - Santiago de Surco;Lima;USD;60 days Invoice Date;;IVA_EXE;38;Análisis S.;;;CALLAO;FCA;1016371;2023-4-28;Cerrada;2023-05-06 00:00:00;2023-05-17 00:00:00;Marítimo;
OV;14880;2023-3-23;GEL 595;;36003910-2C;Unit 22-23 Dolphin Quays, The Quay, Poole, BH15 1HU;The Quay;EUR;30 days Invoice Date;;IVA_EXE;26;Análisis S.;;;UNITED KINGDOM;FCA;1016333;2023-4-18;Cerrada;2023-05-02 00:00:00;2023-05-05 00:00:00;DHL;
OV;14883;2023-3-23;GEL 274347;;34501619-8C;2100 Airport Road Waukesha, WI 53188;Wisconsin;USD;90 days Invoice Date;;IVA_EXE;3;Análisis S.;;;NEW YORK;FCA;1016431;2023-5-17;Cerrada;2023-06-02 00:00:00;2023-07-01 00:00:00;Sea;
OV;14885;2023-3-23;GEL 7100004034-40;;32000702-KC;RUA RODOLFO HUFENUSSLER, 755 CAIXA;CEP 89251-901;USD;60 days Invoice Date;;IVA_EXE;3;Análisis S.;;;ITAJAI;FCA;1016957;2023-12-5;Cerrada;2023-10-16 00:00:00;2023-10-31 00:00:00;Terrestre;
OV;14891;2023-3-24;GEL 140830585;;34501614-7C;150 SE 2ND AVE. SUITE 507 MIAMI,FL. 33131;Miami;USD;Contado;;IVA_EXE;37;Análisis S.;;;CARACAS;FCA;1016355;2023-4-24;Cerrada;2023-05-20 00:00:00;;Terrestre;
OV;14917;2023-3-28;GEL 599;;35001703-8C;1 Haofe St. Hasharon Ind. Park, 6092000 P.O. Box 5058,Kadima;Kadima;USD;TT IN ADVANCE NO USAR;;IVA_EXE;26;Análisis S.;;;ISRAEL;DAP;1016414;2023-5-10;Cerrada;2023-05-11 00:00:00;2023-05-15 00:00:00;FEDEX;370.000000
OV;14937;2023-3-29;GEL 4400010968-I;;32001104-3C;7 Km al oeste del Aeropuerto Internacional Juan Santa Maria a Provincia de Alajuela;Alajuela;USD;60 días Fecha Factura;;IVA_EXE;37;Análisis S.;;;;FCA;1016485;2023-6-1;Cerrada;2023-05-26 00:00:00;2023-06-27 00:00:00;Marítimo;720.000000
OV;14946;2023-3-31;GEL 399;;35000803-9C;Room 1201, 12th Floor,Building 2,1126-LI-AN ROAD, Minhang District,SHANGHAI 201199;SHANGHAI 201199  USCC  913101126762546417;USD;60 days Invoice Date;;IVA_EXE;33;Análisis S.;;;SHANGHAI;CIF;1016421;2023-5-15;Abierta;2023-05-13 00:00:00;2023-06-06 00:00:00;Sea;
OV;14959;2023-4-4;GEL 1003708;;32001502-2C;KM. 12,5 CARRETERA AL PUERTO DE LA LIBERTAD NUEVO CUSCATLAN EL SALVADOR CENTTRO AMERICA;El Salvador;USD;60 días Fecha Factura;;IVA_EXE;37;Análisis S.;;;EL SALVADOR;CIF;1016394;2023-5-5;Cerrada;2023-05-14 00:00:00;2023-06-21 00:00:00;Marítimo;720.000000
OV;15090;2023-4-20;GEL 4501151602;;36501202-4C;Second Industrial Zone G23 El Nile St.,B2 10th of Ramadan City-Sharkia;Ramadan;USD;50 days from invoice date NO USAR;;IVA_EXE;26;Análisis S.;;;EGYPTO;CFR;1016620;2023-7-13;Cerrada;2023-07-19 00:00:00;2023-09-16 00:00:00;Sea;
OV;15127;2023-4-26;GEL 0019;;32001003-9C;Carrera 48 C # 100 Sur 72 -La Estrella - Atioquia;Atioquia;USD;30 días Fecha Factura;;IVA_EXE;37;Análisis S.;;;COLOMBIA;FCA;1016432;2023-5-17;Cerrada;2023-06-07 00:00:00;2023-06-16 00:00:00;Marítimo;
OV;15130;2023-4-26;GEL 50651765;;35002406-9C;27TH FLOOR MENARA ZURICH 15, JALAN DATO ABDULLAH TAHIR 80300 JOHOR BAHRU, MALAYSIA;JOHOR BAHRU;USD;90 days Invoice Date;;IVA_EXE;33;Análisis S.;;;PORT KLANG;CFR;1016471;2023-5-30;Cerrada;2023-06-07 00:00:00;2023-07-26 00:00:00;Marítimo;720.000000
OV;15203;2023-5-5;GEL 4400002717;;32000600-7C;Calle teniente oquendo Nº 103;La Paz;USD;30 días Fecha Factura;;IVA_EXE;38;Análisis S.;;;BOLIVIA;FCA;1017242;2024-3-19;Cerrada;2024-05-13 00:00:00;2024-05-23 00:00:00;Terrestre;
OV;15272;2023-5-15;GEL 4500012614;;36001955-1C;ZONE DE MENEZ BRAS 29870 LANNILIS;Lannilis;EUR;PREPAYMENT NO USAR;;IVA_EXE;26;Análisis S.;;;LANNILIS;CPT;1016424;2023-5-16;Cerrada;2023-05-19 00:00:00;2023-05-21 00:00:00;Air;
OV;15276;2023-5-16;GEL 50680394;;35002406-9C;27TH FLOOR MENARA ZURICH 15, JALAN DATO ABDULLAH TAHIR 80300 JOHOR BAHRU, MALAYSIA;JOHOR BAHRU;USD;90 days Invoice Date;;IVA_EXE;33;Análisis S.;;;MALASIA;CIP;1016436;2023-5-19;Cerrada;2023-05-31 00:00:00;2023-06-05 00:00:00;Air;500.000000
OV;15290;2023-5-17;GEL QT2305-34;;32002808-6C;Av. el Derby Nro. 250 Dpto. 1101 Int. 11 (Edificio Capital Derby - Piso 11) - Santiago de Surco;Lima;USD;60 days Invoice Date;;;38;Análisis S.;;;LIMA;FCA;1016474;2023-5-30;Cerrada;2023-05-30 00:00:00;2023-06-05 00:00:00;Aéreo;
OV;15378;2023-5-30;GEL 4518012338-10;;33002401-1C;Ernesto Pugibet 2 Industrial Xalostoc Ecatepec de Morelos MEX MX 55348 SAC920117AFA;ECATEPEC de MORELOS;USD;120 Días Fecha Factura;;IVA_EXE;8;Análisis S.;;;MANZANILLO;CIF;1016547;2023-6-20;Cerrada;2023-06-26 00:00:00;2023-07-05 00:00:00;Marítimo;
OV;15380;2023-5-30;GEL 4518012338-30;;33002401-1C;Ernesto Pugibet 2 Industrial Xalostoc Ecatepec de Morelos MEX MX 55348 SAC920117AFA;ECATEPEC de MORELOS;USD;120 Días Fecha Factura;;IVA_EXE;8;Análisis S.;;;MANZANILLO;CIF;1016641;2023-7-21;Cerrada;2023-07-31 00:00:00;2023-08-09 00:00:00;Marítimo;
OV;15383;2023-5-30;GEL 4518012338-60;;33002401-1C;Ernesto Pugibet 2 Industrial Xalostoc Ecatepec de Morelos MEX MX 55348 SAC920117AFA;ECATEPEC de MORELOS;USD;120 Días Fecha Factura;;IVA_EXE;8;Análisis S.;;;MANZANILLO;CIF;1016852;2023-10-20;Cerrada;2023-10-30 00:00:00;2023-11-07 00:00:00;Marítimo;
OV;15390;2023-5-31;GEL 2400;;32000207-9C;Lavalle 1125 Piso 11 (1048) Buenos Aires;Buenos Aires;USD;30 dias Fecha CRT;;IVA_EXE;1;Análisis S.;;;BUENOS AIRES;FCA;1016698;2023-8-11;Cerrada;;;Terrestre;
OV;15397;2023-5-31;GEL 676;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;8;Análisis S.;;;MANZANILLO;CIF;1016614;2023-7-12;Cerrada;2023-07-24 00:00:00;2023-08-02 00:00:00;Aéreo;
OV;15397;2023-5-31;GEL 676;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;8;Análisis S.;;;MANZANILLO;CIF;1016746;2023-8-29;Cerrada;2023-07-24 00:00:00;2023-08-02 00:00:00;Marítimo;
OV;15407;2023-6-1;GEL 740884;;32000206-0C;Moreno 877 piso 14;Buenos Aires;USD;90 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;EXW;1016705;2023-8-16;Cerrada;2023-08-20 00:00:00;2023-08-23 00:00:00;Terrestre;
OV;15449;2023-6-12;GEL 619;;36004605-2C;Geerenstr. 11, CH-8604 Volketswil / Switzerland;Volketswil;USD;45 días Fecha Factura;;IVA_EXE;26;Análisis S.;;;SUIZA;FCA;1016599;2023-6-30;Cerrada;;;Air;
OV;15493;2023-6-15;GEL 0001003I23;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;90 días Fecha Factura;;IVA_EXE;37;Análisis S.;;;SAN BORJA;FCA;1016906;2023-11-9;Cerrada;;;Terrestre;
OV;15495;2023-6-15;GEL 0001001I23;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;90 días Fecha Factura;;IVA_EXE;37;Análisis S.;;;SAN BORJA;FCA;1016778;2023-9-11;Cerrada;;;Terrestre;
OV;15496;2023-6-15;GEL 0001000I23;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;90 días Fecha Factura;;IVA_EXE;37;Análisis S.;;;SAN BORJA;FCA;1016709;2023-8-17;Cerrada;;;Terrestre;
OV;15498;2023-6-16;GEL 677;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;8;Análisis S.;;;MANZANILLO;CIF;1016637;2023-7-20;Cerrada;2023-07-23 00:00:00;2023-08-09 00:00:00;Marítimo;
OV;15506;2023-6-16;GEL 679;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;8;Análisis S.;;;MANZANILLO;CIF;1016638;2023-7-20;Cerrada;2023-07-23 00:00:00;2023-08-09 00:00:00;Marítimo;
OV;15509;2023-6-16;GEL GELY-P-05-23;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 days from BL Date;;IVA_EXE;38;Análisis S.;;;QUITO;CIF;1016672;2023-7-31;Cerrada;;;Marítimo;
OV;15533;2023-6-19;GEL 606;;35001104-8C;STREET 51, COMMUNITY 598, DUBAI INVESTMENT PARK 1, PO Box 286 Dubai, UAE;Dubai;USD;60 days from BL Date;;IVA_EXE;26;Análisis S.;;;JEBEL ALI;CIF;1016548;2023-6-20;Cerrada;2023-06-02 00:00:00;2023-08-15 00:00:00;Sea;8640.000000
OV;15568;2023-6-23;GEL 04 05 06 07;;32000207-9C;Lavalle 1125 Piso 11 (1048) Buenos Aires;Buenos Aires;USD;30 dias Fecha CRT;;IVA_EXE;1;Análisis S.;;;BUENOS AIRES;FCA;1016657;2023-7-28;Cerrada;2023-08-09 00:00:00;2023-08-16 00:00:00;Terrestre;
OV;15568;2023-6-23;GEL 04 05 06 07;;32000207-9C;Lavalle 1125 Piso 11 (1048) Buenos Aires;Buenos Aires;USD;30 dias Fecha CRT;;IVA_EXE;1;Análisis S.;;;BUENOS AIRES;FCA;1016688;2023-8-8;Cerrada;2023-08-09 00:00:00;2023-08-16 00:00:00;Terrestre;
OV;15568;2023-6-23;GEL 04 05 06 07;;32000207-9C;Lavalle 1125 Piso 11 (1048) Buenos Aires;Buenos Aires;USD;30 dias Fecha CRT;;IVA_EXE;1;Análisis S.;;;BUENOS AIRES;FCA;1016917;2023-11-15;Cerrada;2023-08-09 00:00:00;2023-08-16 00:00:00;Terrestre;
OV;15573;2023-6-23;GEL 140830656;;34501614-7C;150 SE 2ND AVE. SUITE 507 MIAMI,FL. 33131;Miami;USD;60 days Invoice Date;;IVA_EXE;37;Análisis S.;;;CARACAS;FCA;1016663;2023-7-30;Cerrada;2023-09-09 00:00:00;2023-10-09 00:00:00;Aéreo;
OV;15616;2023-6-30;GEL 50744586;;32001103-5C;Pavas, del Liceo de Pavas 200 Oeste y 100 Norte P.O.Box 1035-1200, San José;San José;USD;90 días Fecha Factura;;IVA_EXE;39;Análisis S.;;;SAN JOSE;FOB;1016633;2023-7-19;Cerrada;;;Marítimo;
OV;15621;2023-7-3;GEL MP2022-23/000038;;34501626-0C;BLOCK D) UNIT 17/B,SHREE UMIYA COMM. COMPLEX, MUMBAI AGRA AND RETI BUNDER RD CORNER,VILL. KALHER,;TALUKA BHIWANDI, D. THANE-421302, MAHARASHTRA;USD;60 days Invoice Date;;IVA_EXE;33;Análisis S.;;;MUMBAI;CIF;1016645;2023-7-24;Cerrada;;;Marítimo;620.000000
OV;15632;2023-7-5;GEL AS-100 -22;;35004400-0C;45-73, Soju Hoeya-ro, Yangsan-Si Gyeongsangnam-do;Gyeongsangnam-do;USD;30 days NO USAR;;IVA_EXE;1;Análisis S.;;;BUSAN;CIF;1016687;2023-8-8;Cerrada;2023-08-13 00:00:00;2023-09-23 00:00:00;Marítimo;
OV;15654;2023-7-7;GEL 407/23;;35000804-7C;ROOM909,Bldg 17,Royal Intl.Mansion,No2 Xitieying Middle Road;Fengtai District, BEIJING CP 100069;USD;Letter of Credit at Sight;;IVA_EXE;33;Análisis S.;;;TIANJIN;CIF;1016660;2023-7-28;Cerrada;2023-08-09 00:00:00;2023-09-21 00:00:00;Sea;
OV;15673;2023-7-11;GEL 0001171I23;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;90 días Fecha Factura;;IVA_EXE;37;Análisis S.;;;ITAJAI;FCA;1016968;2023-12-6;Cerrada;;;Terrestre;
OV;15703;2023-7-17;GEL 275094;;34501619-8C;2100 Airport Road Waukesha, WI 53188;Wisconsin;USD;90 days Invoice Date;;IVA_EXE;3;Análisis S.;;;WAUKESHA;FCA;1016762;2023-8-31;Cerrada;2023-09-15 00:00:00;2023-10-14 00:00:00;Sea;
OV;15708;2023-7-17;GEL GELY-P-08-23;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 days from BL Date;;IVA_EXE;38;Análisis S.;;;GUAYAQUIL;FOB;1016793;2023-9-25;Cerrada;;;Marítimo;
OV;15714;2023-7-18;GEL 50772637;;35002406-9C;27TH FLOOR MENARA ZURICH 15, JALAN DATO ABDULLAH TAHIR 80300 JOHOR BAHRU, MALAYSIA;JOHOR BAHRU;USD;90 days Invoice Date;;IVA_EXE;33;Análisis S.;;;MALASIA;DDP;1016661;2023-7-28;Cerrada;;;Air;500.000000
OV;15759;2023-7-27;GEL CP15555;;34501604-KC;118 S. CYPRESS STREET;CYPRESS STREET;USD;30 days Invoice Date;;IVA_EXE;39;Análisis S.;;;KINGSTON;FCA;1016702;2023-8-14;Cerrada;;;Marítimo;1020.000000
OV;15767;2023-7-28;GEL 742151;;32000206-0C;Moreno 877 piso 14;Buenos Aires;USD;90 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FCA;1016832;2023-10-11;Cerrada;;;Terrestre;
OV;15768;2023-7-28;GEL 635;;36001966-7C;Route de Oinville, 28700 Auneau;Oinville;EUR;30 days NO USAR;;IVA_EXE;26;Análisis S.;;;VIEIL-MOUTIER;DAP;1016704;2023-8-16;Cerrada;;;FEDEX;
OV;15783;2023-8-1;GEL 0001357I23;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;90 días Fecha Factura;;IVA_EXE;1;Análisis S.;;;ITAJAI;FCA;1017017;2023-12-28;Cerrada;;;Terrestre;
OV;15789;2023-8-2;GEL 10605;;33002405-4C;Darwin, No. 68, Despacho 1301, Col.Anzures C.P. 11590;Ciudad de México;USD;60 días Fecha Factura;;IVA_EXE;8;;;;;CIF;1016677;2023-8-2;Cerrada;;;;.500000
OV;15832;2023-8-10;GEL 4500213684;;32000204-4C;Av Larrazabal 1648/52;Buenos Aires;USD;90 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FOB;;;Abierta;;;;
OV;15846;2023-8-14;GEL 50809269;;32001900-1C;Kilómetro 26.5 Carretera al Pacífico Paso a Desnivel Entrada a Amatitlán;Amatitlán;USD;30 días Fecha Factura;;IVA_EXE;39;Análisis S.;;;GUATEMALA;FCA;1016763;2023-8-31;Cerrada;;;Marítimo;
OV;16006;2023-9-13;GEL 08/09/2023/066;;36003703-7C;18-421 PIATNICA, JEZIORKO, ul. Dluga 10, Polonia;JEZIORKO, ul. Dluga 10;USD;45 days Invoice Date;;IVA_EXE;26;Análisis S.;;;;FOB;1016811;2023-9-28;Cerrada;2023-10-13 00:00:00;2023-11-18 00:00:00;Sea;
OV;16018;2023-10-28;GEL 410;;35000804-7C;ROOM909,Bldg 17,Royal Intl.Mansion,No2 Xitieying Middle Road;Fengtai District, BEIJING CP 100069;USD;Letter of Credit at Sight;;IVA_EXE;33;Análisis S.;;;;CIF;1016864;2023-10-25;Cerrada;2023-11-10 00:00:00;2023-12-08 00:00:00;Sea;
OV;16047;2023-10-14;GEL 140830754;;34501614-7C;150 SE 2ND AVE. SUITE 507 MIAMI,FL. 33131;Miami;USD;60 days Invoice Date;;IVA_EXE;33;Análisis S.;;;;FCA;1016851;2023-10-19;Cerrada;2023-11-03 00:00:00;2023-11-20 00:00:00;Sea;
OV;16061;2023-9-26;GEL 4526507710;;34501621-KC;3 Waterway Square place Suite 1000 The Woodlands, TX 77380;The Woodlands, TX 77380;USD;60 days from BL Date;;IVA_EXE;3;Análisis S.;;;NEW YORK;FCA;1016877;2023-10-30;Cerrada;2023-11-17 00:00:00;2023-12-07 00:00:00;Sea;
OV;16062;2023-9-26;GEL 01-23-000000667;;32001405-0C;KM. 5 VIA DURAN TAMBO BODEGAS CORRUCHECSA RUC 0992869925001;GUAYAQUIL;USD;Contado;;IVA_EXE;38;Análisis S.;;;GUAYAQUIL;FCA;1016892;2023-10-31;Cerrada;2023-11-11 00:00:00;2023-11-18 00:00:00;Marítimo;
OV;16103;2023-10-2;GEL 4518245374 60;;33002401-1C;Ernesto Pugibet 2 Industrial Xalostoc Ecatepec de Morelos MEX MX 55348 SAC920117AFA;ECATEPEC de MORELOS;USD;120 Días Fecha Factura;;IVA_EXE;40;Análisis S.;;;MANZANILLO;CIF;1017338;2024-4-17;Cerrada;2024-04-29 00:00:00;2024-05-08 00:00:00;Marítimo;
OV;16104;2023-10-2;GEL 4518245374 70;;33002401-1C;Ernesto Pugibet 2 Industrial Xalostoc Ecatepec de Morelos MEX MX 55348 SAC920117AFA;ECATEPEC de MORELOS;USD;120 Días Fecha Factura;;IVA_EXE;40;Análisis S.;;;MANZANILLO;CIF;1017373;2024-4-28;Cerrada;2024-05-02 00:00:00;2024-05-17 00:00:00;Marítimo;
OV;16107;2023-10-2;GEL 4518245374 90;;33002401-1C;Ernesto Pugibet 2 Industrial Xalostoc Ecatepec de Morelos MEX MX 55348 SAC920117AFA;ECATEPEC de MORELOS;USD;120 Días Fecha Factura;;IVA_EXE;40;Análisis S.;;;MANZANILLO;CIF;1017513;2024-6-12;Cerrada;2024-06-21 00:00:00;2024-06-29 00:00:00;Marítimo;
OV;16112;2024-10-6;GEL 4518245374 140;;33002401-1C;Ernesto Pugibet 2 Industrial Xalostoc Ecatepec de Morelos MEX MX 55348 SAC920117AFA;ECATEPEC de MORELOS;USD;120 Días Fecha Factura;;IVA_EXE;40;Análisis S.;;;MANZANILLO;CIF;1017827;2024-9-30;Cerrada;2024-10-14 00:00:00;2024-10-23 00:00:00;Marítimo;
OV;16120;2023-10-3;GEL 4504893278;;36500207-KC;Zone d'Activité Taharacht Akbou Postal Code 06200;Bejaia;USD;59 days BL Date NO USAR;;IVA_EXE;26;Análisis S.;;;ARGELIA;CPT;1016839;2023-10-16;Cerrada;2023-10-30 00:00:00;2023-11-01 00:00:00;Air;
OV;16163;2023-10-19;GEL 275752;;34501619-8C;2100 Airport Road Waukesha, WI 53188;Wisconsin;USD;90 days Invoice Date;;IVA_EXE;3;Análisis S.;;;;FCA;1016865;2023-10-25;Cerrada;2023-11-10 00:00:00;2023-12-09 00:00:00;Sea;
OV;16164;2023-10-24;GEL 690;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;40;Análisis S.;;;MANZANILLO;CIF;1016887;2023-10-31;Abierta;2023-11-05 00:00:00;2023-11-22 00:00:00;Marítimo;
OV;16165;2023-10-28;GEL 691;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;40;Análisis S.;;;MANZANILLO;CIF;1016867;2023-10-25;Abierta;2023-11-05 00:00:00;2023-11-22 00:00:00;Aéreo;
OV;16165;2023-10-28;GEL 691;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;40;Análisis S.;;;MANZANILLO;CIF;1017033;2024-1-5;Abierta;2023-11-05 00:00:00;2023-11-22 00:00:00;Marítimo;
OV;16174;2023-10-28;GEL 50892993;;35002406-9C;27TH FLOOR MENARA ZURICH 15, JALAN DATO ABDULLAH TAHIR 80300 JOHOR BAHRU, MALAYSIA;JOHOR BAHRU;USD;90 days Invoice Date;;IVA_EXE;33;Análisis S.;;;;CFR;1016883;2023-10-31;Cerrada;2023-11-15 00:00:00;2023-12-29 00:00:00;Marítimo;720.000000
OV;16184;2023-10-21;GEL 644;;35001901-4C;137, King Abdullah II Street, Masannat Plaza Building, 2nd Floor Amman 11196;Jordan;USD;90 days Invoice Date;;IVA_EXE;26;Análisis S.;;;;DAP;1016854;2023-10-23;Cerrada;2023-10-30 00:00:00;2023-11-11 00:00:00;DHL;650.000000
OV;16202;2023-10-28;GEL 50900493;;35002406-9C;27TH FLOOR MENARA ZURICH 15, JALAN DATO ABDULLAH TAHIR 80300 JOHOR BAHRU, MALAYSIA;JOHOR BAHRU;USD;90 days Invoice Date;;IVA_EXE;33;Análisis S.;;;;CIF;1016891;2023-10-31;Cerrada;2023-11-17 00:00:00;2023-12-27 00:00:00;Marítimo;
OV;16232;2023-10-24;GEL 688;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;40;Análisis S.;;;MANZANILLO;CIF;1016994;2023-12-20;Cerrada;2023-11-19 00:00:00;2023-12-07 00:00:00;Marítimo;
OV;16232;2023-10-24;GEL 688;;33002413-5C;Melchor Ocampo No. 330, Interior PH, Colonia Cuauhtémoc, C.P. 06500, Alcaldía Cuauhtémoc;Ciudad de México;USD;120 days Invoice Date;;IVA_EXE;40;Análisis S.;;;MANZANILLO;CIF;1017183;2024-2-29;Cerrada;2023-11-19 00:00:00;2023-12-07 00:00:00;Aéreo;
OV;16240;2023-10-24;GEL  4501622608;;32000202-8C;Av.Henry Ford 3200, B1610BKW;Buenos Aires;USD;120 Días Fecha Factura;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FOB;1016969;2023-12-7;Cerrada;;;Terrestre;
OV;16241;2023-10-25;GEL 4400012916;;32001104-3C;7 Km al oeste del Aeropuerto Internacional Juan Santa Maria a Provincia de Alajuela;Alajuela;USD;60 días Fecha Factura;;IVA_EXE;39;Análisis S.;;;SAN JOSE;CIF;1016931;2023-11-23;Cerrada;2023-12-01 00:00:00;2023-12-13 00:00:00;Marítimo;720.000000
OV;16251;2023-10-25;GEL 650;;36500203-7C;11 Rue hadji Abdbelaziz, Ain Benian, 16202 Alger, Algeria;ALGER;USD;CAD AT SIGHT NO USAR;;IVA_EXE;26;Análisis S.;;;ALGERIA;CFR;1016924;2023-11-20;Abierta;2023-12-01 00:00:00;2024-01-10 00:00:00;Sea;
OV;16251;2023-10-25;GEL 650;;36500203-7C;11 Rue hadji Abdbelaziz, Ain Benian, 16202 Alger, Algeria;ALGER;USD;CAD AT SIGHT NO USAR;;IVA_EXE;26;Análisis S.;;;ALGERIA;CFR;1016945;2023-11-28;Abierta;2023-12-01 00:00:00;2024-01-10 00:00:00;Sea;
OV;16266;2023-10-26;GEL LA-055-23;;32001402-6C;Benjamin Carrión E9-194 y Alfredo Luna Tobar Lotización La Armenia / Valle de los Chillos;QUITO;USD;Contado;;IVA_EXE;38;Análisis S.;;;ECUADOR;FOB;1016934;2023-11-27;Cerrada;2023-12-02 00:00:00;2023-12-09 00:00:00;Marítimo;
